Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
357150,Puyehue-Cordon Caulle,20809,2011,154983,Ash Plume,OVDAS-SERNAGEOMIN reported that on 12 and 14 July cameras installed around the Puyehue-Cord¢n Caulle volcanic complex recorded eruption plumes that rose no higher than 2 km above the Cord¢n Caulle rift zone and drifted E. Seismic activity declined significantly. On 15 July satellite imagery showed a plume drifting 80 km E. A light gray plume on 17 July rose 2 km above the crater and was observed in satellite imagery drifting 240 km E. On 18 July a gray plume rose 5 km above the crater and drifted 150 km NW.,,2011,,7,,12,
357150,Puyehue-Cordon Caulle,20809,2011,154984,Lava flow,On 15 July satellite imagery indicated that lava started to flow again. The effusion rate increased on 16 July. On 18 July lava flows continued to be active. During 20-21 July seismic signals indicated active lava flows.,,2011,,7,,15,
357150,Puyehue-Cordon Caulle,20809,2011,154985,Incandescent ejecta,Incandescent material observed at night was ejected 500 m above the crater.,,2011,,7,,18,
357150,Puyehue-Cordon Caulle,20809,2011,154986,Ash Plume,"OVDAS-SERNAGEOMIN reported that on 20 July cameras installed around the Puyehue-Cord¢n Caulle volcanic complex recorded gray ash plumes that rose 3 km above the Cord¢n Caulle rift zone. Satellite imagery showed that the plume drifted 80 km E, becoming diffuse. Eruption plumes observed in satellite imagery on 22 July drifted 250 km E and SE. The next day plumes rose 1-2 km above the crater; satellite imagery detected plumes that drifted 100 km E and SE. On 25 July gray ash plumes rose as high as 2.5 km and drifted SE and satellite imagery detected the plume drifting 200 km SE.",,2011,,7,,20,
357150,Puyehue-Cordon Caulle,20809,2011,154987,Lava flow,Seismicity indicated that the lava flow remained active.,,2011,,7,,25,
357150,Puyehue-Cordon Caulle,20809,2011,154988,Ash Plume,"On 26 July the camera recorded a plume that rose 2 km above the crater and incandescence up to 500 m above the crater was observed at night. Satellite imagery showed a plume drifting 100 km SE. On 28 July a 150-km-long plume was observed in satellite imagery drifting SE. During 29-31 July plumes rose 2-5 km above the crater and satellite imagery showed plumes drifting 80-400 km SW, N, and NE.",,2011,,7,,26,
357150,Puyehue-Cordon Caulle,20809,2011,154989,Ash Plume,"During 3-4 August a video camera recorded plumes rising 2 km above the crater. Satellite imagery showed plumes drifting 1,000 km NE on 3 August and 700 km SE on 4 August.  On 6 August  satellite imagery detected a plume that drifted 250 km E then SE. Plumes that were mostly white rose no higher than 2.5 km above the crater during 7-8 August. Satellite imagery on 7 August detected plumes that drifted 100-200 km SE.",,2011,,8,,3,
357150,Puyehue-Cordon Caulle,20809,2011,154990,Ash Plume,"A diffuse plume detected in satellite imagery on 12 August drifted 150 km E. On 14 August a gray plume recorded by the camera rose 2 km above the crater, and satellite imagery showed a plume drifting 100-150 km E and SE. A mostly white plume was observed by an area camera rising 2 km above the crater on 16 August. A plume that was sometimes gray rose 2.5 km above the crater on 18 August. A plume observed in satellite imagery that same day drifted 200 km NW.",,2011,,8,,12,
357150,Puyehue-Cordon Caulle,20809,2011,154991,Ash Plume,"On 19 August a camera recorded a mostly white plume that rose 2 km above the crater. Satellite imagery showed a plume drifting 270 km NW. During an overflight, conducted by ONEMI in collaboration with the Air Force, scientists observed a white plume rising 1.4 km that was dark gray for the first few meters above the vent. On 20 August a plume that was mostly white rose 2.5 km above the crater. Two explosive events caused the plume to rise 4 km and contain a higher concentration of ash. Satellite imagery showed a plume drifting 200 km WNW on 20 August, and 500 km SE and NW on 21 August. A white plume that rose 2 km above the crater was observed on 22 August. Satellite imagery showed a very diffuse plume drifting E.",,2011,,8,,19,
357150,Puyehue-Cordon Caulle,20809,2011,154992,Ash Plume,OVDAS-SERNAGEOMIN reported a predominantly white plume observed by an area camera that rose 1 km above the crater. The seismic network detected four explosions that caused the plume to turn gray.,,2011,,8,,24,
